"REF_DATE","GEO","DGUID","Age (15A)","Gender (3)","Statistics (3)","Main mode of commuting (11A)","Commuting destination (5)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4816.2.1.1.4.4","20","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Total - Commuting destination","","0","units","0","","4816.2.1.1.5.1","525","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute within census subdivision (CSD) of residence","","0","units","0","","4816.2.1.1.5.2","345","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4816.2.1.1.5.3","150","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4816.2.1.1.5.4","35","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Total - Commuting destination","","0","units","0","","4816.2.1.1.6.1","135","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","4816.2.1.1.6.2","105","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4816.2.1.1.6.3","20","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Total - Commuting destination","","0","units","0","","4816.2.1.1.7.1","390","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","4816.2.1.1.7.2","240","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4816.2.1.1.7.3","125","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4816.2.1.1.7.4","25","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Sustainable transportation","Total - Commuting destination","","0","units","0","","4816.2.1.1.8.1","1130","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","4816.2.1.1.8.2","1005","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4816.2.1.1.8.3","75","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4816.2.1.1.8.4","40","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Public transit","Total - Commuting destination","","0","units","0","","4816.2.1.1.9.1","525","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Public transit","Commute within census subdivision (CSD) of residence","","0","units","0","","4816.2.1.1.9.2","440","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4816.2.1.1.9.3","55","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4816.2.1.1.9.4","30","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Active transportation","Total - Commuting destination","","0","units","0","","4816.2.1.1.10.1","605","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Active transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","4816.2.1.1.10.2","565","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4816.2.1.1.10.3","20","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4816.2.1.1.10.4","15","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Other method","Total - Commuting destination","","0","units","0","","4816.2.1.1.11.1","60","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Other method","Commute within census subdivision (CSD) of residence","","0","units","0","","4816.2.1.1.11.2","20","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Other method","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4816.2.1.1.11.3","15","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Other method","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4816.2.1.1.11.4","10","","","","0"
"2021","Nanaimo","2021A00035921","15 to 24 years","Total - Gender","Count","Other method","Commute to a different province or territory","","0","units","0","","4816.2.1.1.11.5","10","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Total - Commuting destination","","0","units","0","","4832.2.1.1.1.1","1210","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute within census subdivision (CSD) of residence","","0","units","0","","4832.2.1.1.1.2","740","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4832.2.1.1.1.3","340","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4832.2.1.1.1.4","115","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","Car, truck or van","Total - Commuting destination","","0","units","0","","4832.2.1.1.2.1","945","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute within census subdivision (CSD) of residence","","0","units","0","","4832.2.1.1.2.2","535","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4832.2.1.1.2.3","320","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4832.2.1.1.2.4","95","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Total - Commuting destination","","0","units","0","","4832.2.1.1.3.1","680","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","4832.2.1.1.3.2","375","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4832.2.1.1.3.3","230","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","4832.2.1.1.3.4","80","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Total - Commuting destination","","0","units","0","","4832.2.1.1.4.1","155","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","4832.2.1.1.4.2","105","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","4832.2.1.1.4.3","45","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Total - Commuting destination","","0","units","0","","4832.2.1.1.5.1","105","","","","0"
"2021","Alberni-Clayoquot","2021A00035923","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute within census subdivision (CSD) of residence","","0","units","0","","4832.2.1.1.5.2","55","","","","0"
